,task_x,team_id,mellon_id,Primary code ,revise_score,high_performance
4282,apartment,195075_183820_170614_163312,183820,SMC,0.0,0
4283,apartment,195075_183820_170614_163312,183820,SN,0.0,0
4284,apartment,195075_183820_170614_163312,170614,SSI,0.0,0
4285,apartment,195075_183820_170614_163312,170614,SSI,0.0,0
4286,apartment,195075_183820_170614_163312,170614,SSI,0.0,0
4287,apartment,195075_183820_170614_163312,170614,SSI,0.0,0
4288,apartment,195075_183820_170614_163312,170614,SSI,0.0,0
4289,apartment,195075_183820_170614_163312,170614,CRF,0.0,0
4290,apartment,195075_183820_170614_163312,170614,CM,0.0,0
4291,apartment,195075_183820_170614_163312,170614,SESU,0.0,0
4292,apartment,195075_183820_170614_163312,170614,CM,0.0,0
4293,apartment,195075_183820_170614_163312,170614,SSI,0.0,0
4294,apartment,195075_183820_170614_163312,170614,SSI,0.0,0
4295,apartment,195075_183820_170614_163312,170614,SMC,0.0,0
4296,apartment,195075_183820_170614_163312,170614,SN,0.0,0
4297,apartment,195075_183820_170614_163312,170614,CE,0.0,0
4298,apartment,195075_183820_170614_163312,170614,SSI,0.0,0
4299,apartment,195075_183820_170614_163312,163312,SSI,0.0,0
4300,apartment,195075_183820_170614_163312,163312,CRF,0.0,0
4301,apartment,195075_183820_170614_163312,163312,SN,0.0,0
4302,apartment,195075_183820_170614_163312,163312,CRF,0.0,0
4303,apartment,195075_183820_170614_163312,163312,SN,0.0,0
4304,apartment,195075_183820_170614_163312,163312,SSI,0.0,0
4305,apartment,195075_183820_170614_163312,163312,CE,0.0,0
4306,apartment,195075_183820_170614_163312,163312,SMC,0.0,0
4307,apartment,196148_176100_163842_190482,163842,SMC,0.0,0
4308,apartment,196148_176100_163842_190482,163842,SN,0.0,0
4309,apartment,196148_176100_163842_190482,163842,SMC,0.0,0
4310,apartment,196148_176100_163842_190482,176100,SMC,0.0,0
4311,apartment,196148_176100_163842_190482,176100,SESU,0.0,0
4312,apartment,196148_176100_163842_190482,176100,SN,0.0,0
4313,apartment,196148_176100_163842_190482,176100,SMC,0.0,0
4314,apartment,196148_176100_163842_190482,176100,SMC,0.0,0
4315,apartment,196148_176100_163842_190482,190482,SMC,0.0,0
4316,apartment,196148_176100_163842_190482,190482,CM,0.0,0
4317,apartment,196148_176100_163842_190482,190482,SSI,0.0,0
4318,apartment,196148_176100_163842_190482,190482,SSI,0.0,0
4319,apartment,196148_176100_163842_190482,196148,SMC,0.0,0
4320,apartment,196148_176100_163842_190482,196148,SSI,0.0,0
4321,apartment,196148_176100_163842_190482,196148,SSI,0.0,0
4322,apartment,196148_176100_163842_190482,196148,CE,0.0,0
4323,apartment,196148_176100_163842_190482,196148,SMC,0.0,0
4324,apartment,196148_176100_163842_190482,196148,SMC,0.0,0
4325,apartment,196148_176100_163842_190482,196148,CE,0.0,0
4326,apartment,198167_202152_191605_192329,192329,SMC,1.0,1
4327,apartment,198167_202152_191605_192329,192329,SN,1.0,1
4328,apartment,198167_202152_191605_192329,192329,SSI,1.0,1
4329,apartment,198167_202152_191605_192329,192329,SESU,1.0,1
4330,apartment,198167_202152_191605_192329,192329,CE,1.0,1
4331,apartment,198167_202152_191605_192329,192329,SSI,1.0,1
4332,apartment,198167_202152_191605_192329,192329,CRF,1.0,1
4333,apartment,198167_202152_191605_192329,192329,SSI,1.0,1
4334,apartment,198167_202152_191605_192329,192329,SSI,1.0,1
4335,apartment,198167_202152_191605_192329,192329,SSI,1.0,1
4336,apartment,198167_202152_191605_192329,192329,SN,1.0,1
4337,apartment,198167_202152_191605_192329,192329,SESU,1.0,1
4338,apartment,198167_202152_191605_192329,192329,SN,1.0,1
4339,apartment,198167_202152_191605_192329,202152,SSI,1.0,1
4340,apartment,198167_202152_191605_192329,202152,SMC,1.0,1
4341,apartment,198167_202152_191605_192329,202152,SESU,1.0,1
4342,apartment,198167_202152_191605_192329,202152,SSI,1.0,1
4343,apartment,198167_202152_191605_192329,202152,SESU,1.0,1
4344,apartment,198167_202152_191605_192329,202152,SSI,1.0,1
4345,apartment,198167_202152_191605_192329,202152,SN,1.0,1
4346,apartment,198167_202152_191605_192329,191605,SSI,1.0,1
4347,apartment,198167_202152_191605_192329,191605,SMC,1.0,1
4348,apartment,198167_202152_191605_192329,191605,SSI,1.0,1
4349,apartment,198167_202152_191605_192329,191605,SSI,1.0,1
4350,apartment,198167_202152_191605_192329,191605,CRF,1.0,1
4351,apartment,198167_202152_191605_192329,191605,SESU,1.0,1
4352,apartment,198167_202152_191605_192329,191605,SMC,1.0,1
4353,apartment,198167_202152_191605_192329,191605,SSI,1.0,1
4354,apartment,198167_202152_191605_192329,191605,SN,1.0,1
4355,apartment,198167_202152_191605_192329,191605,SESU,1.0,1
4356,apartment,198167_202152_191605_192329,198167,SN,1.0,1
4357,apartment,198167_202152_191605_192329,198167,SSI,1.0,1
4358,apartment,198167_202152_191605_192329,198167,CM,1.0,1
4359,apartment,198410_199817_177337_170880,170880,SMC,0.0,0
4360,apartment,198410_199817_177337_170880,170880,SMC,0.0,0
4361,apartment,198410_199817_177337_170880,170880,SESU,0.0,0
4362,apartment,198410_199817_177337_170880,170880,SSI,0.0,0
4363,apartment,198410_199817_177337_170880,170880,SMC,0.0,0
4364,apartment,198410_199817_177337_170880,170880,SSI,0.0,0
4365,apartment,198410_199817_177337_170880,170880,SSI,0.0,0
4366,apartment,198410_199817_177337_170880,170880,SSI,0.0,0
4367,apartment,198410_199817_177337_170880,170880,SSI,0.0,0
4368,apartment,198410_199817_177337_170880,170880,CRF,0.0,0
4369,apartment,198410_199817_177337_170880,170880,SSI,0.0,0
4370,apartment,198410_199817_177337_170880,170880,SN,0.0,0
4371,apartment,198410_199817_177337_170880,170880,SN,0.0,0
4372,apartment,198410_199817_177337_170880,170880,CRF,0.0,0
4373,apartment,198410_199817_177337_170880,170880,SESU,0.0,0
4374,apartment,198410_199817_177337_170880,170880,SESU,0.0,0
4375,apartment,198410_199817_177337_170880,170880,SN,0.0,0
4376,apartment,198410_199817_177337_170880,177337,SMC,0.0,0
4377,apartment,198410_199817_177337_170880,177337,SSI,0.0,0
4378,apartment,198410_199817_177337_170880,177337,SN,0.0,0
4379,apartment,198410_199817_177337_170880,177337,CE,0.0,0
4380,apartment,198410_199817_177337_170880,177337,SESU,0.0,0
4381,apartment,198410_199817_177337_170880,177337,CRF,0.0,0
4382,apartment,198410_199817_177337_170880,177337,SSI,0.0,0
4383,apartment,198410_199817_177337_170880,177337,CE,0.0,0
4384,apartment,198410_199817_177337_170880,177337,SSI,0.0,0
4385,apartment,198410_199817_177337_170880,177337,SSI,0.0,0
4386,apartment,198410_199817_177337_170880,177337,CE,0.0,0
4387,apartment,198410_199817_177337_170880,198410,SMC,0.0,0
4388,apartment,198410_199817_177337_170880,198410,SESU,0.0,0
4389,apartment,198410_199817_177337_170880,198410,SN,0.0,0
4390,apartment,198410_199817_177337_170880,198410,SESU,0.0,0
4391,apartment,198410_199817_177337_170880,198410,CRF,0.0,0
4392,apartment,198410_199817_177337_170880,198410,CE,0.0,0
4393,apartment,198410_199817_177337_170880,198410,SN,0.0,0
4394,apartment,198410_199817_177337_170880,199817,SMC,0.0,0
4395,apartment,198410_199817_177337_170880,199817,SN,0.0,0
4396,apartment,198410_199817_177337_170880,199817,SMC,0.0,0
4397,apartment,198410_199817_177337_170880,199817,SSI,0.0,0
4398,apartment,198410_199817_177337_170880,199817,SSI,0.0,0
4399,apartment,198410_199817_177337_170880,199817,SN,0.0,0
4400,apartment,198410_199817_177337_170880,199817,SESU,0.0,0
4401,apartment,198964_174411_165258_186628,174411,SMC,0.0,0
4402,apartment,198964_174411_165258_186628,174411,SESU,0.0,0
4403,apartment,198964_174411_165258_186628,174411,CRF,0.0,0
4404,apartment,198964_174411_165258_186628,174411,SMC,0.0,0
4405,apartment,198964_174411_165258_186628,174411,SMC,0.0,0
4406,apartment,198964_174411_165258_186628,174411,SSI,0.0,0
4407,apartment,198964_174411_165258_186628,174411,SMC,0.0,0
4408,apartment,198964_174411_165258_186628,174411,CE,0.0,0
4409,apartment,198964_174411_165258_186628,174411,CRF,0.0,0
4410,apartment,198964_174411_165258_186628,174411,CRF,0.0,0
4411,apartment,198964_174411_165258_186628,174411,SESU,0.0,0
4412,apartment,198964_174411_165258_186628,174411,SMC,0.0,0
4413,apartment,198964_174411_165258_186628,174411,SSI,0.0,0
4414,apartment,198964_174411_165258_186628,174411,SESU,0.0,0
4415,apartment,198964_174411_165258_186628,165258,SMC,0.0,0
4416,apartment,198964_174411_165258_186628,165258,SESU,0.0,0
4417,apartment,198964_174411_165258_186628,165258,CM,0.0,0
4418,apartment,198964_174411_165258_186628,165258,SSI,0.0,0
4419,apartment,198964_174411_165258_186628,165258,SSI,0.0,0
4420,apartment,198964_174411_165258_186628,165258,CM,0.0,0
4421,apartment,198964_174411_165258_186628,165258,SN,0.0,0
4422,apartment,198964_174411_165258_186628,165258,CM,0.0,0
4423,apartment,198964_174411_165258_186628,165258,SMC,0.0,0
4424,apartment,198964_174411_165258_186628,186628,SMC,0.0,0
4425,apartment,198964_174411_165258_186628,186628,SSI,0.0,0
4426,apartment,198964_174411_165258_186628,186628,SSI,0.0,0
4427,apartment,198964_174411_165258_186628,186628,SESU,0.0,0
4428,apartment,198964_174411_165258_186628,186628,SN,0.0,0
4429,apartment,198964_174411_165258_186628,186628,CRF,0.0,0
4430,apartment,198964_174411_165258_186628,186628,SN,0.0,0
4431,apartment,198964_174411_165258_186628,198964,SMC,0.0,0
4432,apartment,198964_174411_165258_186628,198964,SN,0.0,0
4433,apartment,198964_174411_165258_186628,198964,SSI,0.0,0
4434,apartment,198964_174411_165258_186628,198964,SSI,0.0,0
4435,apartment,198964_174411_165258_186628,198964,SSI,0.0,0
4436,apartment,198964_174411_165258_186628,198964,SSI,0.0,0
4437,apartment,198964_174411_165258_186628,198964,SSI,0.0,0
4438,apartment,198964_174411_165258_186628,198964,SESU,0.0,0
4439,apartment,198964_174411_165258_186628,198964,CE,0.0,0
4440,apartment,198964_174411_165258_186628,198964,SMC,0.0,0
4441,apartment,198964_174411_165258_186628,198964,SMC,0.0,0
4442,apartment,199520_163890_ucinetid_181104,181104,SMC,0.0,0
4443,apartment,199520_163890_ucinetid_181104,181104,SMC,0.0,0
4444,apartment,199520_163890_ucinetid_181104,181104,SESU,0.0,0
4445,apartment,199520_163890_ucinetid_181104,181104,SSI,0.0,0
4446,apartment,199520_163890_ucinetid_181104,181104,SSI,0.0,0
4447,apartment,199520_163890_ucinetid_181104,181104,SN,0.0,0
4448,apartment,199520_163890_ucinetid_181104,181104,CRF,0.0,0
4449,apartment,199520_163890_ucinetid_181104,181104,CRF,0.0,0
4450,apartment,199520_163890_ucinetid_181104,181104,SESU,0.0,0
4451,apartment,199520_163890_ucinetid_181104,181104,SSI,0.0,0
4452,apartment,199520_163890_ucinetid_181104,181104,SESU,0.0,0
4453,apartment,199520_163890_ucinetid_181104,181104,CRF,0.0,0
4454,apartment,199520_163890_ucinetid_181104,181104,CRF,0.0,0
4455,apartment,199520_163890_ucinetid_181104,181104,SMC,0.0,0
4456,apartment,199520_163890_ucinetid_181104,181104,SN,0.0,0
4457,apartment,199520_163890_ucinetid_181104,181104,SN,0.0,0
4458,apartment,199520_163890_ucinetid_181104,181104,SESU,0.0,0
4459,apartment,199520_163890_ucinetid_181104,163890,SMC,0.0,0
4460,apartment,199520_163890_ucinetid_181104,163890,SSI,0.0,0
4461,apartment,199520_163890_ucinetid_181104,163890,SSI,0.0,0
4462,apartment,199520_163890_ucinetid_181104,163890,CM,0.0,0
4463,apartment,199520_163890_ucinetid_181104,163890,SESU,0.0,0
4464,apartment,199520_163890_ucinetid_181104,163890,SESU,0.0,0
4465,apartment,199520_163890_ucinetid_181104,163890,CM,0.0,0
4466,apartment,199520_163890_ucinetid_181104,199520,SMC,0.0,0
4467,apartment,199520_163890_ucinetid_181104,199520,SSI,0.0,0
4468,apartment,199520_163890_ucinetid_181104,199520,SESU,0.0,0
4469,apartment,199520_163890_ucinetid_181104,199520,CE,0.0,0
4470,apartment,199520_163890_ucinetid_181104,199520,CRF,0.0,0
4471,apartment,199520_163890_ucinetid_181104,199520,CRF,0.0,0
4472,apartment,199520_163890_ucinetid_181104,199520,SN,0.0,0
4473,apartment,199520_163890_ucinetid_181104,199520,SESU,0.0,0
4474,apartment,199520_163890_ucinetid_181104,199520,SSI,0.0,0
4475,apartment,199520_163890_ucinetid_181104,199520,CRF,0.0,0
4476,apartment,199520_163890_ucinetid_181104,199520,SESU,0.0,0
4477,apartment,199520_163890_ucinetid_181104,199520,SN,0.0,0
4478,apartment,199520_163890_ucinetid_181104,199520,SN,0.0,0
4479,apartment,199520_163890_ucinetid_181104,199520,SN,0.0,0
4480,apartment,199520_163890_ucinetid_181104,ucinetid,SMC,0.0,0
4481,apartment,199520_163890_ucinetid_181104,ucinetid,SMC,0.0,0
4482,apartment,199520_163890_ucinetid_181104,ucinetid,SN,0.0,0
4483,apartment,199520_163890_ucinetid_181104,ucinetid,SSI,0.0,0
4484,apartment,199520_163890_ucinetid_181104,ucinetid,SN,0.0,0
4485,apartment,199520_163890_ucinetid_181104,ucinetid,CRF,0.0,0
4486,apartment,199520_163890_ucinetid_181104,ucinetid,CRF,0.0,0
4487,apartment,199520_163890_ucinetid_181104,ucinetid,SESU,0.0,0
4488,apartment,199520_163890_ucinetid_181104,ucinetid,SSI,0.0,0
4489,apartment,199520_163890_ucinetid_181104,ucinetid,SSI,0.0,0
4490,apartment,199520_163890_ucinetid_181104,ucinetid,SN,0.0,0
4491,apartment,199520_163890_ucinetid_181104,ucinetid,SN,0.0,0
4492,apartment,199520_163890_ucinetid_181104,ucinetid,SN,0.0,0
4493,apartment,200321_170756_199666_167626,170756,SMC,1.0,1
4494,apartment,200321_170756_199666_167626,170756,SSI,1.0,1
4495,apartment,200321_170756_199666_167626,170756,SSI,1.0,1
4496,apartment,200321_170756_199666_167626,170756,SESU,1.0,1
4497,apartment,200321_170756_199666_167626,170756,SSI,1.0,1
4498,apartment,200321_170756_199666_167626,170756,SMC,1.0,1
4499,apartment,200321_170756_199666_167626,170756,SSI,1.0,1
4500,apartment,200321_170756_199666_167626,170756,SSI,1.0,1
4501,apartment,200321_170756_199666_167626,170756,CRF,1.0,1
4502,apartment,200321_170756_199666_167626,170756,CRF,1.0,1
4503,apartment,200321_170756_199666_167626,170756,SN,1.0,1
4504,apartment,200321_170756_199666_167626,170756,SESU,1.0,1
4505,apartment,200321_170756_199666_167626,170756,SSI,1.0,1
4506,apartment,200321_170756_199666_167626,170756,CRF,1.0,1
4507,apartment,200321_170756_199666_167626,170756,CRF,1.0,1
4508,apartment,200321_170756_199666_167626,170756,SESU,1.0,1
4509,apartment,200321_170756_199666_167626,170756,CM,1.0,1
4510,apartment,200321_170756_199666_167626,167626,SMC,1.0,1
4511,apartment,200321_170756_199666_167626,167626,SSI,1.0,1
4512,apartment,200321_170756_199666_167626,167626,SSI,1.0,1
4513,apartment,200321_170756_199666_167626,167626,CRF,1.0,1
4514,apartment,200321_170756_199666_167626,167626,SESU,1.0,1
4515,apartment,200321_170756_199666_167626,167626,SESU,1.0,1
4516,apartment,200321_170756_199666_167626,167626,SESU,1.0,1
4517,apartment,200321_170756_199666_167626,167626,SESU,1.0,1
4518,apartment,200321_170756_199666_167626,167626,SN,1.0,1
4519,apartment,200321_170756_199666_167626,167626,SSI,1.0,1
4520,apartment,200321_170756_199666_167626,167626,SSI,1.0,1
4521,apartment,200321_170756_199666_167626,167626,SESU,1.0,1
4522,apartment,200321_170756_199666_167626,167626,SESU,1.0,1
4523,apartment,200321_170756_199666_167626,167626,SN,1.0,1
4524,apartment,200321_170756_199666_167626,199666,SESU,1.0,1
4525,apartment,200321_170756_199666_167626,199666,SN,1.0,1
4526,apartment,200321_170756_199666_167626,199666,SSI,1.0,1
4527,apartment,200321_170756_199666_167626,199666,SSI,1.0,1
4528,apartment,200321_170756_199666_167626,199666,SESU,1.0,1
4529,apartment,200321_170756_199666_167626,199666,CE,1.0,1
4530,apartment,200321_170756_199666_167626,199666,SSI,1.0,1
4531,apartment,200321_170756_199666_167626,199666,SMC,1.0,1
4532,apartment,200321_170756_199666_167626,199666,SESU,1.0,1
4533,apartment,200321_170756_199666_167626,199666,SN,1.0,1
4534,apartment,200321_170756_199666_167626,199666,SSI,1.0,1
4535,apartment,200321_170756_199666_167626,199666,CRF,1.0,1
4536,apartment,200321_170756_199666_167626,199666,CRF,1.0,1
4537,apartment,200321_170756_199666_167626,199666,CRF,1.0,1
4538,apartment,200321_170756_199666_167626,199666,SESU,1.0,1
4539,apartment,200321_170756_199666_167626,200321,SSI,1.0,1
4540,apartment,200321_170756_199666_167626,200321,SSI,1.0,1
4541,apartment,200321_170756_199666_167626,200321,SESU,1.0,1
4542,apartment,200321_170756_199666_167626,200321,SSI,1.0,1
4543,apartment,200321_170756_199666_167626,200321,SSI,1.0,1
4544,apartment,200321_170756_199666_167626,200321,SESU,1.0,1
4545,apartment,200321_170756_199666_167626,200321,SESU,1.0,1
4546,apartment,200321_170756_199666_167626,200321,SESU,1.0,1
4547,apartment,200321_170756_199666_167626,200321,SSI,1.0,1
4548,apartment,200321_170756_199666_167626,200321,SN,1.0,1
4549,apartment,200321_170756_199666_167626,200321,SSI,1.0,1
4550,apartment,200321_170756_199666_167626,200321,SN,1.0,1
4551,apartment,200321_170756_199666_167626,200321,SSI,1.0,1
4552,apartment,200321_170756_199666_167626,200321,SSI,1.0,1
4553,apartment,200321_170756_199666_167626,200321,SN,1.0,1
4554,candidate,166968_201210_166778_196519,196519,SMC,0.0,0
4555,candidate,166968_201210_166778_196519,196519,SN,0.0,0
4556,candidate,166968_201210_166778_196519,196519,SSI,0.0,0
4557,candidate,166968_201210_166778_196519,196519,SMC,0.0,0
4558,candidate,166968_201210_166778_196519,196519,CM,0.0,0
4559,candidate,166968_201210_166778_196519,196519,CRF,0.0,0
4560,candidate,166968_201210_166778_196519,196519,SMC,0.0,0
4561,candidate,166968_201210_166778_196519,196519,CRF,0.0,0
4562,candidate,166968_201210_166778_196519,196519,SMC,0.0,0
4563,candidate,166968_201210_166778_196519,196519,SN,0.0,0
4564,candidate,166968_201210_166778_196519,166968,SMC,0.0,0
4565,candidate,166968_201210_166778_196519,166968,SESU,0.0,0
4566,candidate,166968_201210_166778_196519,166968,SSI,0.0,0
4567,candidate,166968_201210_166778_196519,166968,SSI,0.0,0
4568,candidate,166968_201210_166778_196519,166968,SESU,0.0,0
4569,candidate,166968_201210_166778_196519,166968,CE,0.0,0
4570,candidate,166968_201210_166778_196519,166968,CRF,0.0,0
4571,candidate,166968_201210_166778_196519,166968,CRF,0.0,0
4572,candidate,166968_201210_166778_196519,166968,CRF,0.0,0
4573,candidate,166968_201210_166778_196519,166968,SN,0.0,0
4574,candidate,166968_201210_166778_196519,166968,SESU,0.0,0
4575,candidate,166968_201210_166778_196519,166968,SN,0.0,0
4576,candidate,166968_201210_166778_196519,166968,CRF,0.0,0
4577,candidate,166968_201210_166778_196519,166968,SN,0.0,0
4578,candidate,166968_201210_166778_196519,166968,SSI,0.0,0
4579,candidate,166968_201210_166778_196519,166968,SMC,0.0,0
4580,candidate,166968_201210_166778_196519,166968,SMC,0.0,0
4581,candidate,166968_201210_166778_196519,166968,SN,0.0,0
4582,candidate,166968_201210_166778_196519,166968,CE,0.0,0
4583,candidate,166968_201210_166778_196519,166968,CE,0.0,0
4584,candidate,166968_201210_166778_196519,166968,SSI,0.0,0
4585,candidate,166968_201210_166778_196519,166778,SMC,0.0,0
4586,candidate,166968_201210_166778_196519,166778,SN,0.0,0
4587,candidate,166968_201210_166778_196519,166778,SESU,0.0,0
4588,candidate,166968_201210_166778_196519,166778,SESU,0.0,0
4589,candidate,166968_201210_166778_196519,166778,CRF,0.0,0
4590,candidate,166968_201210_166778_196519,166778,SN,0.0,0
4591,candidate,166968_201210_166778_196519,166778,SESU,0.0,0
4592,candidate,166968_201210_166778_196519,166778,SESU,0.0,0
4593,candidate,166968_201210_166778_196519,166778,CRF,0.0,0
4594,candidate,166968_201210_166778_196519,166778,SESU,0.0,0
4595,candidate,166968_201210_166778_196519,201210,SMC,0.0,0
4596,candidate,166968_201210_166778_196519,201210,SSI,0.0,0
4597,candidate,166968_201210_166778_196519,201210,SMC,0.0,0
4598,candidate,166968_201210_166778_196519,201210,SESU,0.0,0
4599,candidate,166968_201210_166778_196519,201210,CRF,0.0,0
4600,candidate,166968_201210_166778_196519,201210,SN,0.0,0
4601,candidate,166968_201210_166778_196519,201210,SSI,0.0,0
4602,candidate,167332_163585_168642_189613,189613,SMC,1.75,1
4603,candidate,167332_163585_168642_189613,189613,SN,1.75,1
4604,candidate,167332_163585_168642_189613,189613,SSI,1.75,1
4605,candidate,167332_163585_168642_189613,189613,CRF,1.75,1
4606,candidate,167332_163585_168642_189613,189613,CRF,1.75,1
4607,candidate,167332_163585_168642_189613,189613,CRF,1.75,1
4608,candidate,167332_163585_168642_189613,189613,SESU,1.75,1
4609,candidate,167332_163585_168642_189613,189613,SSI,1.75,1
4610,candidate,167332_163585_168642_189613,189613,SSI,1.75,1
4611,candidate,167332_163585_168642_189613,189613,SSI,1.75,1
4612,candidate,167332_163585_168642_189613,189613,SSI,1.75,1
4613,candidate,167332_163585_168642_189613,189613,SESU,1.75,1
4614,candidate,167332_163585_168642_189613,189613,SSI,1.75,1
4615,candidate,167332_163585_168642_189613,189613,CM,1.75,1
4616,candidate,167332_163585_168642_189613,189613,SESU,1.75,1
4617,candidate,167332_163585_168642_189613,189613,SESU,1.75,1
4618,candidate,167332_163585_168642_189613,189613,SSI,1.75,1
4619,candidate,167332_163585_168642_189613,189613,SSI,1.75,1
4620,candidate,167332_163585_168642_189613,189613,SESU,1.75,1
4621,candidate,167332_163585_168642_189613,189613,CM,1.75,1
4622,candidate,167332_163585_168642_189613,189613,SSI,1.75,1
4623,candidate,167332_163585_168642_189613,189613,CM,1.75,1
4624,candidate,167332_163585_168642_189613,189613,CM,1.75,1
4625,candidate,167332_163585_168642_189613,189613,CM,1.75,1
4626,candidate,167332_163585_168642_189613,189613,SSI,1.75,1
4627,candidate,167332_163585_168642_189613,189613,CE,1.75,1
4628,candidate,167332_163585_168642_189613,163585,SMC,1.75,1
4629,candidate,167332_163585_168642_189613,163585,SSI,1.75,1
4630,candidate,167332_163585_168642_189613,163585,SESU,1.75,1
4631,candidate,167332_163585_168642_189613,163585,CRF,1.75,1
4632,candidate,167332_163585_168642_189613,163585,CRF,1.75,1
4633,candidate,167332_163585_168642_189613,163585,CRF,1.75,1
4634,candidate,167332_163585_168642_189613,163585,CRF,1.75,1
4635,candidate,167332_163585_168642_189613,163585,CRF,1.75,1
4636,candidate,167332_163585_168642_189613,163585,SESU,1.75,1
4637,candidate,167332_163585_168642_189613,163585,CRF,1.75,1
4638,candidate,167332_163585_168642_189613,163585,CRF,1.75,1
4639,candidate,167332_163585_168642_189613,163585,CRF,1.75,1
4640,candidate,167332_163585_168642_189613,163585,SSI,1.75,1
4641,candidate,167332_163585_168642_189613,163585,SESU,1.75,1
4642,candidate,167332_163585_168642_189613,163585,SESU,1.75,1
4643,candidate,167332_163585_168642_189613,163585,CE,1.75,1
4644,candidate,167332_163585_168642_189613,163585,SSI,1.75,1
4645,candidate,167332_163585_168642_189613,163585,CRF,1.75,1
4646,candidate,167332_163585_168642_189613,163585,CE,1.75,1
4647,candidate,167332_163585_168642_189613,163585,CE,1.75,1
4648,candidate,167332_163585_168642_189613,163585,SESU,1.75,1
4649,candidate,167332_163585_168642_189613,163585,SSI,1.75,1
4650,candidate,167332_163585_168642_189613,163585,SSI,1.75,1
4651,candidate,167332_163585_168642_189613,163585,SSI,1.75,1
4652,candidate,167332_163585_168642_189613,163585,SESU,1.75,1
4653,candidate,167332_163585_168642_189613,163585,CM,1.75,1
4654,candidate,167332_163585_168642_189613,163585,CE,1.75,1
4655,candidate,167332_163585_168642_189613,163585,CE,1.75,1
4656,candidate,167332_163585_168642_189613,163585,SSI,1.75,1
4657,candidate,167332_163585_168642_189613,163585,SSI,1.75,1
4658,candidate,167332_163585_168642_189613,163585,SSI,1.75,1
4659,candidate,167332_163585_168642_189613,163585,SSI,1.75,1
4660,candidate,167332_163585_168642_189613,163585,SSI,1.75,1
4661,candidate,167332_163585_168642_189613,163585,CE,1.75,1
4662,candidate,167332_163585_168642_189613,163585,SESU,1.75,1
4663,candidate,167332_163585_168642_189613,163585,CE,1.75,1
4664,candidate,167332_163585_168642_189613,163585,CE,1.75,1
4665,candidate,167332_163585_168642_189613,163585,CE,1.75,1
4666,candidate,167332_163585_168642_189613,163585,SSI,1.75,1
4667,candidate,167332_163585_168642_189613,163585,SN,1.75,1
4668,candidate,167332_163585_168642_189613,168642,SMC,1.75,1
4669,candidate,167332_163585_168642_189613,168642,SN,1.75,1
4670,candidate,167332_163585_168642_189613,168642,SMC,1.75,1
4671,candidate,167332_163585_168642_189613,168642,SESU,1.75,1
4672,candidate,167332_163585_168642_189613,168642,SSI,1.75,1
4673,candidate,167332_163585_168642_189613,168642,SSI,1.75,1
4674,candidate,167332_163585_168642_189613,168642,SSI,1.75,1
4675,candidate,167332_163585_168642_189613,168642,CRF,1.75,1
4676,candidate,167332_163585_168642_189613,168642,CE,1.75,1
4677,candidate,167332_163585_168642_189613,168642,CRF,1.75,1
4678,candidate,167332_163585_168642_189613,168642,CRF,1.75,1
4679,candidate,167332_163585_168642_189613,168642,SSI,1.75,1
4680,candidate,167332_163585_168642_189613,168642,CRF,1.75,1
4681,candidate,167332_163585_168642_189613,168642,SSI,1.75,1
4682,candidate,167332_163585_168642_189613,168642,SSI,1.75,1
4683,candidate,167332_163585_168642_189613,168642,SSI,1.75,1
4684,candidate,167332_163585_168642_189613,168642,SESU,1.75,1
4685,candidate,167332_163585_168642_189613,168642,SESU,1.75,1
4686,candidate,167332_163585_168642_189613,168642,SSI,1.75,1
4687,candidate,167332_163585_168642_189613,168642,SSI,1.75,1
4688,candidate,167332_163585_168642_189613,167332,SMC,1.75,1
4689,candidate,167332_163585_168642_189613,167332,SSI,1.75,1
4690,candidate,167332_163585_168642_189613,167332,SESU,1.75,1
4691,candidate,167332_163585_168642_189613,167332,SESU,1.75,1
4692,candidate,167332_163585_168642_189613,167332,SSI,1.75,1
4693,candidate,167332_163585_168642_189613,167332,CRF,1.75,1
4694,candidate,167332_163585_168642_189613,167332,CRF,1.75,1
4695,candidate,167332_163585_168642_189613,167332,CRF,1.75,1
4696,candidate,167332_163585_168642_189613,167332,CRF,1.75,1
4697,candidate,167332_163585_168642_189613,167332,CE,1.75,1
4698,candidate,167332_163585_168642_189613,167332,SSI,1.75,1
4699,candidate,167332_163585_168642_189613,167332,SSI,1.75,1
4700,candidate,167332_163585_168642_189613,167332,CE,1.75,1
4701,candidate,167332_163585_168642_189613,167332,SSI,1.75,1
4702,candidate,167332_163585_168642_189613,167332,CE,1.75,1
4703,candidate,167332_163585_168642_189613,167332,CE,1.75,1
4704,candidate,167332_163585_168642_189613,167332,SSI,1.75,1
4705,candidate,167332_163585_168642_189613,167332,SESU,1.75,1
4706,candidate,167332_163585_168642_189613,167332,CE,1.75,1
4707,candidate,167332_163585_168642_189613,167332,SSI,1.75,1
4708,candidate,167332_163585_168642_189613,167332,SSI,1.75,1
4709,candidate,167332_163585_168642_189613,167332,CE,1.75,1
4710,candidate,167332_163585_168642_189613,167332,SSI,1.75,1
4711,candidate,167332_163585_168642_189613,167332,CM,1.75,1
4712,candidate,167332_163585_168642_189613,167332,SN,1.75,1
4713,candidate,167332_163585_168642_189613,167332,SSI,1.75,1
4714,candidate,167332_163585_168642_189613,167332,CRF,1.75,1
