,Unnamed: 0,Unnamed: 0.1,task_x,team_id,mellon_id,Primary code ,revise_score,high_performance,female_members,female_maj,gender,ethnicity
3558,3558,3558,PartyVenue,201580_163910_177841_181114,181114,CM,0.0,0,3,1,F,Asian / Asian American
3559,3559,3559,PartyVenue,201580_163910_177841_181114,181114,SESU,0.0,0,3,1,F,Asian / Asian American
3560,3560,3560,PartyVenue,201580_163910_177841_181114,181114,SSI,0.0,0,3,1,F,Asian / Asian American
3561,3561,3561,PartyVenue,201580_163910_177841_181114,181114,SSI,0.0,0,3,1,F,Asian / Asian American
3562,3562,3562,PartyVenue,201580_163910_177841_181114,201580,SMC,0.0,0,3,1,F,Hispanic
3563,3563,3563,PartyVenue,201580_163910_177841_181114,201580,SMC,0.0,0,3,1,F,Hispanic
3564,3564,3564,PartyVenue,201580_163910_177841_181114,201580,SMC,0.0,0,3,1,F,Hispanic
3565,3565,3565,PartyVenue,201580_163910_177841_181114,201580,SMC,0.0,0,3,1,F,Hispanic
3566,3566,3566,PartyVenue,201580_163910_177841_181114,201580,SMC,0.0,0,3,1,F,Hispanic
3567,3567,3567,PartyVenue,201580_163910_177841_181114,201580,CM,0.0,0,3,1,F,Hispanic
3568,3568,3568,PartyVenue,201580_163910_177841_181114,201580,CM,0.0,0,3,1,F,Hispanic
3569,3569,3569,PartyVenue,201580_163910_177841_181114,201580,SMC,0.0,0,3,1,F,Hispanic
3570,3570,3570,PartyVenue,201580_163910_177841_181114,201580,SMC,0.0,0,3,1,F,Hispanic
3571,3571,3571,PartyVenue,201580_163910_177841_181114,201580,SESU,0.0,0,3,1,F,Hispanic
3572,3572,3572,PartyVenue,201580_163910_177841_181114,201580,CRF,0.0,0,3,1,F,Hispanic
3573,3573,3573,PartyVenue,201580_163910_177841_181114,201580,SSI,0.0,0,3,1,F,Hispanic
3574,3574,3574,PartyVenue,201580_163910_177841_181114,201580,SESU,0.0,0,3,1,F,Hispanic
3575,3575,3575,PartyVenue,201580_163910_177841_181114,201580,CE,0.0,0,3,1,F,Hispanic
3576,3576,3576,Professor,179996_196951_178993_178596,179996,SMC,0.0,0,3,1,M,Asian / Asian American
3577,3577,3577,Professor,179996_196951_178993_178596,179996,SSI,0.0,0,3,1,M,Asian / Asian American
3578,3578,3578,Professor,179996_196951_178993_178596,179996,SSI,0.0,0,3,1,M,Asian / Asian American
3579,3579,3579,Professor,179996_196951_178993_178596,179996,SMC,0.0,0,3,1,M,Asian / Asian American
3580,3580,3580,Professor,179996_196951_178993_178596,179996,SSI,0.0,0,3,1,M,Asian / Asian American
3581,3581,3581,Professor,179996_196951_178993_178596,179996,SSI,0.0,0,3,1,M,Asian / Asian American
3582,3582,3582,Professor,179996_196951_178993_178596,179996,SESU,0.0,0,3,1,M,Asian / Asian American
3583,3583,3583,Professor,179996_196951_178993_178596,179996,SESU,0.0,0,3,1,M,Asian / Asian American
3584,3584,3584,Professor,179996_196951_178993_178596,179996,SSI,0.0,0,3,1,M,Asian / Asian American
3585,3585,3585,Professor,179996_196951_178993_178596,179996,SSI,0.0,0,3,1,M,Asian / Asian American
3586,3586,3586,Professor,179996_196951_178993_178596,179996,SSI,0.0,0,3,1,M,Asian / Asian American
3587,3587,3587,Professor,179996_196951_178993_178596,179996,SSI,0.0,0,3,1,M,Asian / Asian American
3588,3588,3588,Professor,179996_196951_178993_178596,179996,SSI,0.0,0,3,1,M,Asian / Asian American
3589,3589,3589,Professor,179996_196951_178993_178596,179996,CE,0.0,0,3,1,M,Asian / Asian American
3590,3590,3590,Professor,179996_196951_178993_178596,179996,SSI,0.0,0,3,1,M,Asian / Asian American
3591,3591,3591,Professor,179996_196951_178993_178596,179996,SSI,0.0,0,3,1,M,Asian / Asian American
3592,3592,3592,Professor,179996_196951_178993_178596,179996,SSI,0.0,0,3,1,M,Asian / Asian American
3593,3593,3593,Professor,179996_196951_178993_178596,179996,SN,0.0,0,3,1,M,Asian / Asian American
3594,3594,3594,Professor,179996_196951_178993_178596,178596,SESU,0.0,0,3,1,F,Asian / Asian American
3595,3595,3595,Professor,179996_196951_178993_178596,178596,SSI,0.0,0,3,1,F,Asian / Asian American
3596,3596,3596,Professor,179996_196951_178993_178596,178596,SSI,0.0,0,3,1,F,Asian / Asian American
3597,3597,3597,Professor,179996_196951_178993_178596,178596,CRF,0.0,0,3,1,F,Asian / Asian American
3598,3598,3598,Professor,179996_196951_178993_178596,178596,SSI,0.0,0,3,1,F,Asian / Asian American
3599,3599,3599,Professor,179996_196951_178993_178596,178596,SN,0.0,0,3,1,F,Asian / Asian American
3600,3600,3600,Professor,179996_196951_178993_178596,178596,SSI,0.0,0,3,1,F,Asian / Asian American
3601,3601,3601,Professor,179996_196951_178993_178596,178596,SESU,0.0,0,3,1,F,Asian / Asian American
3602,3602,3602,Professor,179996_196951_178993_178596,178596,SMC,0.0,0,3,1,F,Asian / Asian American
3603,3603,3603,Professor,179996_196951_178993_178596,178596,SESU,0.0,0,3,1,F,Asian / Asian American
3604,3604,3604,Professor,179996_196951_178993_178596,178596,SSI,0.0,0,3,1,F,Asian / Asian American
3605,3605,3605,Professor,179996_196951_178993_178596,178596,SSI,0.0,0,3,1,F,Asian / Asian American
3606,3606,3606,Professor,179996_196951_178993_178596,178596,CRF,0.0,0,3,1,F,Asian / Asian American
3607,3607,3607,Professor,179996_196951_178993_178596,178596,SSI,0.0,0,3,1,F,Asian / Asian American
3608,3608,3608,Professor,179996_196951_178993_178596,178596,SSI,0.0,0,3,1,F,Asian / Asian American
3609,3609,3609,Professor,179996_196951_178993_178596,178596,SSI,0.0,0,3,1,F,Asian / Asian American
3610,3610,3610,Professor,179996_196951_178993_178596,178596,SSI,0.0,0,3,1,F,Asian / Asian American
3611,3611,3611,Professor,179996_196951_178993_178596,178596,SSI,0.0,0,3,1,F,Asian / Asian American
3612,3612,3612,Professor,179996_196951_178993_178596,178596,CE,0.0,0,3,1,F,Asian / Asian American
3613,3613,3613,Professor,179996_196951_178993_178596,178596,SSI,0.0,0,3,1,F,Asian / Asian American
3614,3614,3614,Professor,179996_196951_178993_178596,178596,SSI,0.0,0,3,1,F,Asian / Asian American
3615,3615,3615,Professor,179996_196951_178993_178596,178596,SSI,0.0,0,3,1,F,Asian / Asian American
3616,3616,3616,Professor,179996_196951_178993_178596,178596,SSI,0.0,0,3,1,F,Asian / Asian American
3617,3617,3617,Professor,179996_196951_178993_178596,178596,SSI,0.0,0,3,1,F,Asian / Asian American
3618,3618,3618,Professor,179996_196951_178993_178596,178596,CE,0.0,0,3,1,F,Asian / Asian American
3619,3619,3619,Professor,179996_196951_178993_178596,178596,CM,0.0,0,3,1,F,Asian / Asian American
3620,3620,3620,Professor,179996_196951_178993_178596,178596,SSI,0.0,0,3,1,F,Asian / Asian American
3621,3621,3621,Professor,179996_196951_178993_178596,178596,SSI,0.0,0,3,1,F,Asian / Asian American
3622,3622,3622,Professor,179996_196951_178993_178596,178596,SSI,0.0,0,3,1,F,Asian / Asian American
3623,3623,3623,Professor,179996_196951_178993_178596,178596,CM,0.0,0,3,1,F,Asian / Asian American
3624,3624,3624,Professor,179996_196951_178993_178596,178596,SESU,0.0,0,3,1,F,Asian / Asian American
3625,3625,3625,Professor,179996_196951_178993_178596,178596,SMC,0.0,0,3,1,F,Asian / Asian American
3626,3626,3626,Professor,179996_196951_178993_178596,178596,SESU,0.0,0,3,1,F,Asian / Asian American
3627,3627,3627,Professor,179996_196951_178993_178596,178993,SMC,0.0,0,3,1,F,Hispanic
3628,3628,3628,Professor,179996_196951_178993_178596,178993,SSI,0.0,0,3,1,F,Hispanic
3629,3629,3629,Professor,179996_196951_178993_178596,178993,SN,0.0,0,3,1,F,Hispanic
3630,3630,3630,Professor,179996_196951_178993_178596,178993,SSI,0.0,0,3,1,F,Hispanic
3631,3631,3631,Professor,179996_196951_178993_178596,178993,CRF,0.0,0,3,1,F,Hispanic
3632,3632,3632,Professor,179996_196951_178993_178596,178993,SN,0.0,0,3,1,F,Hispanic
3633,3633,3633,Professor,179996_196951_178993_178596,178993,SN,0.0,0,3,1,F,Hispanic
3634,3634,3634,Professor,179996_196951_178993_178596,178993,SSI,0.0,0,3,1,F,Hispanic
3635,3635,3635,Professor,179996_196951_178993_178596,178993,SMC,0.0,0,3,1,F,Hispanic
3636,3636,3636,Professor,179996_196951_178993_178596,178993,SESU,0.0,0,3,1,F,Hispanic
3637,3637,3637,Professor,179996_196951_178993_178596,178993,SESU,0.0,0,3,1,F,Hispanic
3638,3638,3638,Professor,179996_196951_178993_178596,178993,SSI,0.0,0,3,1,F,Hispanic
3639,3639,3639,Professor,179996_196951_178993_178596,178993,SSI,0.0,0,3,1,F,Hispanic
3640,3640,3640,Professor,179996_196951_178993_178596,178993,SESU,0.0,0,3,1,F,Hispanic
3641,3641,3641,Professor,179996_196951_178993_178596,178993,SSI,0.0,0,3,1,F,Hispanic
3642,3642,3642,Professor,179996_196951_178993_178596,178993,SSI,0.0,0,3,1,F,Hispanic
3643,3643,3643,Professor,179996_196951_178993_178596,178993,SSI,0.0,0,3,1,F,Hispanic
3644,3644,3644,Professor,179996_196951_178993_178596,196951,SMC,0.0,0,3,1,F,Asian / Asian American
3645,3645,3645,Professor,179996_196951_178993_178596,196951,SSI,0.0,0,3,1,F,Asian / Asian American
3646,3646,3646,Professor,179996_196951_178993_178596,196951,CRF,0.0,0,3,1,F,Asian / Asian American
3647,3647,3647,Professor,179996_196951_178993_178596,196951,SSI,0.0,0,3,1,F,Asian / Asian American
3648,3648,3648,Professor,179996_196951_178993_178596,196951,SSI,0.0,0,3,1,F,Asian / Asian American
3649,3649,3649,Professor,179996_196951_178993_178596,196951,SSI,0.0,0,3,1,F,Asian / Asian American
3650,3650,3650,Professor,179996_196951_178993_178596,196951,SSI,0.0,0,3,1,F,Asian / Asian American
3651,3651,3651,Professor,179996_196951_178993_178596,196951,CE,0.0,0,3,1,F,Asian / Asian American
3652,3652,3652,Professor,179996_196951_178993_178596,196951,SESU,0.0,0,3,1,F,Asian / Asian American
3653,3653,3653,Professor,179996_196951_178993_178596,196951,CE,0.0,0,3,1,F,Asian / Asian American
3654,3654,3654,Professor,179996_196951_178993_178596,196951,CE,0.0,0,3,1,F,Asian / Asian American
3655,3655,3655,Professor,179996_196951_178993_178596,196951,SSI,0.0,0,3,1,F,Asian / Asian American
3656,3656,3656,Professor,179996_196951_178993_178596,196951,SSI,0.0,0,3,1,F,Asian / Asian American
3657,3657,3657,Professor,179996_196951_178993_178596,196951,SSI,0.0,0,3,1,F,Asian / Asian American
3658,3658,3658,Professor,179996_196951_178993_178596,196951,SSI,0.0,0,3,1,F,Asian / Asian American
3659,3659,3659,Professor,179996_196951_178993_178596,196951,CM,0.0,0,3,1,F,Asian / Asian American
3660,3660,3660,Professor,179996_196951_178993_178596,196951,SSI,0.0,0,3,1,F,Asian / Asian American
3661,3661,3661,Professor,179996_196951_178993_178596,196951,SSI,0.0,0,3,1,F,Asian / Asian American
3662,3662,3662,Professor,179996_196951_178993_178596,196951,SSI,0.0,0,3,1,F,Asian / Asian American
3663,3663,3663,Professor,179996_196951_178993_178596,196951,SN,0.0,0,3,1,F,Asian / Asian American
3664,3664,3664,Professor,179996_196951_178993_178596,196951,SSI,0.0,0,3,1,F,Asian / Asian American
3665,3665,3665,Professor,179996_196951_178993_178596,196951,SSI,0.0,0,3,1,F,Asian / Asian American
3666,3666,3666,Professor,179996_196951_178993_178596,196951,CM,0.0,0,3,1,F,Asian / Asian American
3667,3667,3667,Professor,179996_196951_178993_178596,196951,SSI,0.0,0,3,1,F,Asian / Asian American
3668,3668,3668,Professor,179996_196951_178993_178596,196951,SN,0.0,0,3,1,F,Asian / Asian American
3669,3669,3669,Professor,179996_196951_178993_178596,196951,SSI,0.0,0,3,1,F,Asian / Asian American
3670,3670,3670,Professor,179996_196951_178993_178596,196951,SESU,0.0,0,3,1,F,Asian / Asian American
3671,3671,3671,Professor,180160_198781_178418_194009,198781,SESU,0.0,0,2,0,F,Asian / Asian American
3672,3672,3672,Professor,180160_198781_178418_194009,198781,SN,0.0,0,2,0,F,Asian / Asian American
3673,3673,3673,Professor,180160_198781_178418_194009,198781,CM,0.0,0,2,0,F,Asian / Asian American
3674,3674,3674,Professor,180160_198781_178418_194009,198781,SSI,0.0,0,2,0,F,Asian / Asian American
3675,3675,3675,Professor,180160_198781_178418_194009,198781,CRF,0.0,0,2,0,F,Asian / Asian American
3676,3676,3676,Professor,180160_198781_178418_194009,198781,SSI,0.0,0,2,0,F,Asian / Asian American
3677,3677,3677,Professor,180160_198781_178418_194009,198781,SESU,0.0,0,2,0,F,Asian / Asian American
3678,3678,3678,Professor,180160_198781_178418_194009,198781,CM,0.0,0,2,0,F,Asian / Asian American
3679,3679,3679,Professor,180160_198781_178418_194009,194009,SSI,0.0,0,2,0,M,Hispanic
3680,3680,3680,Professor,180160_198781_178418_194009,194009,SESU,0.0,0,2,0,M,Hispanic
3681,3681,3681,Professor,180160_198781_178418_194009,178418,SSI,0.0,0,2,0,M,Hispanic
3682,3682,3682,Professor,180160_198781_178418_194009,178418,SSI,0.0,0,2,0,M,Hispanic
3683,3683,3683,Professor,180160_198781_178418_194009,178418,SSI,0.0,0,2,0,M,Hispanic
3684,3684,3684,Professor,180160_198781_178418_194009,178418,SSI,0.0,0,2,0,M,Hispanic
3685,3685,3685,Professor,180160_198781_178418_194009,178418,CM,0.0,0,2,0,M,Hispanic
3686,3686,3686,Professor,180160_198781_178418_194009,178418,SN,0.0,0,2,0,M,Hispanic
3687,3687,3687,Professor,180160_198781_178418_194009,178418,SSI,0.0,0,2,0,M,Hispanic
3688,3688,3688,Professor,180160_198781_178418_194009,178418,SSI,0.0,0,2,0,M,Hispanic
3689,3689,3689,Professor,180160_198781_178418_194009,178418,SSI,0.0,0,2,0,M,Hispanic
3690,3690,3690,Professor,180160_198781_178418_194009,180160,SSI,0.0,0,2,0,F,Hispanic
3691,3691,3691,Professor,180160_198781_178418_194009,180160,SN,0.0,0,2,0,F,Hispanic
3692,3692,3692,Professor,180283_188632_170242_172188,170242,SMC,2.0,1,1,0,M,"White, non-Hispanic"
3693,3693,3693,Professor,180283_188632_170242_172188,170242,SMC,2.0,1,1,0,M,"White, non-Hispanic"
3694,3694,3694,Professor,180283_188632_170242_172188,170242,SMC,2.0,1,1,0,M,"White, non-Hispanic"
3695,3695,3695,Professor,180283_188632_170242_172188,170242,SN,2.0,1,1,0,M,"White, non-Hispanic"
3696,3696,3696,Professor,180283_188632_170242_172188,170242,SSI,2.0,1,1,0,M,"White, non-Hispanic"
3697,3697,3697,Professor,180283_188632_170242_172188,170242,SMC,2.0,1,1,0,M,"White, non-Hispanic"
3698,3698,3698,Professor,180283_188632_170242_172188,170242,SESU,2.0,1,1,0,M,"White, non-Hispanic"
3699,3699,3699,Professor,180283_188632_170242_172188,170242,SSI,2.0,1,1,0,M,"White, non-Hispanic"
3700,3700,3700,Professor,180283_188632_170242_172188,170242,SSI,2.0,1,1,0,M,"White, non-Hispanic"
3701,3701,3701,Professor,180283_188632_170242_172188,170242,SSI,2.0,1,1,0,M,"White, non-Hispanic"
3702,3702,3702,Professor,180283_188632_170242_172188,170242,SSI,2.0,1,1,0,M,"White, non-Hispanic"
3703,3703,3703,Professor,180283_188632_170242_172188,170242,SSI,2.0,1,1,0,M,"White, non-Hispanic"
3704,3704,3704,Professor,180283_188632_170242_172188,170242,SESU,2.0,1,1,0,M,"White, non-Hispanic"
3705,3705,3705,Professor,180283_188632_170242_172188,180283,SMC,2.0,1,1,0,F,Unknown / declined to state
3706,3706,3706,Professor,180283_188632_170242_172188,180283,SMC,2.0,1,1,0,F,Unknown / declined to state
3707,3707,3707,Professor,180283_188632_170242_172188,180283,SMC,2.0,1,1,0,F,Unknown / declined to state
3708,3708,3708,Professor,180283_188632_170242_172188,180283,SN,2.0,1,1,0,F,Unknown / declined to state
3709,3709,3709,Professor,180283_188632_170242_172188,180283,CM,2.0,1,1,0,F,Unknown / declined to state
3710,3710,3710,Professor,180283_188632_170242_172188,180283,SMC,2.0,1,1,0,F,Unknown / declined to state
3711,3711,3711,Professor,180283_188632_170242_172188,180283,SESU,2.0,1,1,0,F,Unknown / declined to state
3712,3712,3712,Professor,180283_188632_170242_172188,180283,CRF,2.0,1,1,0,F,Unknown / declined to state
3713,3713,3713,Professor,180283_188632_170242_172188,180283,SMC,2.0,1,1,0,F,Unknown / declined to state
3714,3714,3714,Professor,180283_188632_170242_172188,180283,CRF,2.0,1,1,0,F,Unknown / declined to state
3715,3715,3715,Professor,180283_188632_170242_172188,180283,SSI,2.0,1,1,0,F,Unknown / declined to state
3716,3716,3716,Professor,180283_188632_170242_172188,180283,SSI,2.0,1,1,0,F,Unknown / declined to state
3717,3717,3717,Professor,180283_188632_170242_172188,180283,CP,2.0,1,1,0,F,Unknown / declined to state
3718,3718,3718,Professor,180283_188632_170242_172188,180283,SSI,2.0,1,1,0,F,Unknown / declined to state
3719,3719,3719,Professor,180283_188632_170242_172188,180283,SMC,2.0,1,1,0,F,Unknown / declined to state
3720,3720,3720,Professor,180283_188632_170242_172188,180283,CE,2.0,1,1,0,F,Unknown / declined to state
3721,3721,3721,Professor,180283_188632_170242_172188,180283,CM,2.0,1,1,0,F,Unknown / declined to state
3722,3722,3722,Professor,180283_188632_170242_172188,188632,SMC,2.0,1,1,0,M,Hispanic
3723,3723,3723,Professor,180283_188632_170242_172188,188632,SMC,2.0,1,1,0,M,Hispanic
3724,3724,3724,Professor,180283_188632_170242_172188,188632,SESU,2.0,1,1,0,M,Hispanic
3725,3725,3725,Professor,180283_188632_170242_172188,188632,SSI,2.0,1,1,0,M,Hispanic
3726,3726,3726,Professor,180283_188632_170242_172188,188632,SSI,2.0,1,1,0,M,Hispanic
3727,3727,3727,Professor,180283_188632_170242_172188,188632,SSI,2.0,1,1,0,M,Hispanic
3728,3728,3728,Professor,180283_188632_170242_172188,188632,SSI,2.0,1,1,0,M,Hispanic
3729,3729,3729,Professor,180283_188632_170242_172188,188632,SSI,2.0,1,1,0,M,Hispanic
3730,3730,3730,Professor,180283_188632_170242_172188,188632,SSI,2.0,1,1,0,M,Hispanic
3731,3731,3731,Professor,180283_188632_170242_172188,188632,SMC,2.0,1,1,0,M,Hispanic
3732,3732,3732,Professor,180283_188632_170242_172188,188632,SMC,2.0,1,1,0,M,Hispanic
3733,3733,3733,Professor,180283_188632_170242_172188,172188,SMC,2.0,1,1,0,M,Asian / Asian American
3734,3734,3734,Professor,180283_188632_170242_172188,172188,SMC,2.0,1,1,0,M,Asian / Asian American
3735,3735,3735,Professor,180283_188632_170242_172188,172188,SMC,2.0,1,1,0,M,Asian / Asian American
3736,3736,3736,Professor,180283_188632_170242_172188,172188,SMC,2.0,1,1,0,M,Asian / Asian American
3737,3737,3737,Professor,180283_188632_170242_172188,172188,CM,2.0,1,1,0,M,Asian / Asian American
3738,3738,3738,Professor,180283_188632_170242_172188,172188,SMC,2.0,1,1,0,M,Asian / Asian American
3739,3739,3739,Professor,180283_188632_170242_172188,172188,SSI,2.0,1,1,0,M,Asian / Asian American
3740,3740,3740,Professor,180283_188632_170242_172188,172188,SMC,2.0,1,1,0,M,Asian / Asian American
3741,3741,3741,Professor,180283_188632_170242_172188,172188,SSI,2.0,1,1,0,M,Asian / Asian American
3742,3742,3742,Professor,180283_188632_170242_172188,172188,SSI,2.0,1,1,0,M,Asian / Asian American
3743,3743,3743,Professor,180283_188632_170242_172188,172188,CRF,2.0,1,1,0,M,Asian / Asian American
3744,3744,3744,Professor,180283_188632_170242_172188,172188,CRF,2.0,1,1,0,M,Asian / Asian American
3745,3745,3745,Professor,180283_188632_170242_172188,172188,CRF,2.0,1,1,0,M,Asian / Asian American
3746,3746,3746,Professor,180283_188632_170242_172188,172188,SMC,2.0,1,1,0,M,Asian / Asian American
3747,3747,3747,Professor,180283_188632_170242_172188,172188,SSI,2.0,1,1,0,M,Asian / Asian American
3748,3748,3748,Professor,180283_188632_170242_172188,172188,SSI,2.0,1,1,0,M,Asian / Asian American
3749,3749,3749,Professor,180283_188632_170242_172188,172188,SSI,2.0,1,1,0,M,Asian / Asian American
3750,3750,3750,Professor,180283_188632_170242_172188,172188,SESU,2.0,1,1,0,M,Asian / Asian American
3751,3751,3751,Professor,180283_188632_170242_172188,172188,CE,2.0,1,1,0,M,Asian / Asian American
3752,3752,3752,Professor,180283_188632_170242_172188,172188,CE,2.0,1,1,0,M,Asian / Asian American
3753,3753,3753,Professor,180283_188632_170242_172188,172188,SSI,2.0,1,1,0,M,Asian / Asian American
3754,3754,3754,Professor,180283_188632_170242_172188,172188,SMC,2.0,1,1,0,M,Asian / Asian American
3755,3755,3755,Professor,180283_188632_170242_172188,172188,SSI,2.0,1,1,0,M,Asian / Asian American
3756,3756,3756,Professor,180283_188632_170242_172188,172188,SSI,2.0,1,1,0,M,Asian / Asian American
3757,3757,3757,Professor,180283_188632_170242_172188,172188,SSI,2.0,1,1,0,M,Asian / Asian American
3758,3758,3758,Professor,180283_188632_170242_172188,172188,SSI,2.0,1,1,0,M,Asian / Asian American
3759,3759,3759,Professor,180283_188632_170242_172188,172188,CE,2.0,1,1,0,M,Asian / Asian American
3760,3760,3760,Professor,180283_188632_170242_172188,172188,CE,2.0,1,1,0,M,Asian / Asian American
3761,3761,3761,Professor,180283_188632_170242_172188,172188,SSI,2.0,1,1,0,M,Asian / Asian American
3762,3762,3762,Professor,180283_188632_170242_172188,172188,SSI,2.0,1,1,0,M,Asian / Asian American
3763,3763,3763,Professor,180283_188632_170242_172188,172188,SMC,2.0,1,1,0,M,Asian / Asian American
3764,3764,3764,Professor,180283_188632_170242_172188,172188,SMC,2.0,1,1,0,M,Asian / Asian American
3765,3765,3765,Professor,180283_188632_170242_172188,172188,SMC,2.0,1,1,0,M,Asian / Asian American
3766,3766,3766,Professor,180283_188632_170242_172188,172188,SMC,2.0,1,1,0,M,Asian / Asian American
3767,3767,3767,Professor,180283_188632_170242_172188,172188,SMC,2.0,1,1,0,M,Asian / Asian American
3768,3768,3768,Professor,180283_188632_170242_172188,172188,SMC,2.0,1,1,0,M,Asian / Asian American
3769,3769,3769,Professor,180283_188632_170242_172188,172188,SMC,2.0,1,1,0,M,Asian / Asian American
3770,3770,3770,Professor,180283_188632_170242_172188,172188,SMC,2.0,1,1,0,M,Asian / Asian American
3771,3771,3771,Professor,181512_172567_178650_194721,178650,SMC,1.0,1,2,0,M,"White, non-Hispanic"
3772,3772,3772,Professor,181512_172567_178650_194721,178650,CE,1.0,1,2,0,M,"White, non-Hispanic"
3773,3773,3773,Professor,181512_172567_178650_194721,178650,SSI,1.0,1,2,0,M,"White, non-Hispanic"
3774,3774,3774,Professor,181512_172567_178650_194721,178650,SSI,1.0,1,2,0,M,"White, non-Hispanic"
3775,3775,3775,Professor,181512_172567_178650_194721,178650,CRF,1.0,1,2,0,M,"White, non-Hispanic"
3776,3776,3776,Professor,181512_172567_178650_194721,178650,SN,1.0,1,2,0,M,"White, non-Hispanic"
3777,3777,3777,Professor,181512_172567_178650_194721,178650,SESU,1.0,1,2,0,M,"White, non-Hispanic"
3778,3778,3778,Professor,181512_172567_178650_194721,178650,SN,1.0,1,2,0,M,"White, non-Hispanic"
3779,3779,3779,Professor,181512_172567_178650_194721,178650,SSI,1.0,1,2,0,M,"White, non-Hispanic"
3780,3780,3780,Professor,181512_172567_178650_194721,181512,SMC,1.0,1,2,0,M,Asian / Asian American
3781,3781,3781,Professor,181512_172567_178650_194721,181512,SSI,1.0,1,2,0,M,Asian / Asian American
3782,3782,3782,Professor,181512_172567_178650_194721,181512,SSI,1.0,1,2,0,M,Asian / Asian American
3783,3783,3783,Professor,181512_172567_178650_194721,181512,SSI,1.0,1,2,0,M,Asian / Asian American
3784,3784,3784,Professor,181512_172567_178650_194721,181512,SSI,1.0,1,2,0,M,Asian / Asian American
3785,3785,3785,Professor,181512_172567_178650_194721,181512,SSI,1.0,1,2,0,M,Asian / Asian American
3786,3786,3786,Professor,181512_172567_178650_194721,181512,CRF,1.0,1,2,0,M,Asian / Asian American
3787,3787,3787,Professor,181512_172567_178650_194721,172567,SMC,1.0,1,2,0,F,International student
3788,3788,3788,Professor,181512_172567_178650_194721,172567,SSI,1.0,1,2,0,F,International student
3789,3789,3789,Professor,181512_172567_178650_194721,172567,SN,1.0,1,2,0,F,International student
3790,3790,3790,Professor,181512_172567_178650_194721,194721,SMC,1.0,1,2,0,F,International student
3791,3791,3791,Professor,181512_172567_178650_194721,194721,SSI,1.0,1,2,0,F,International student
3792,3792,3792,Professor,181512_172567_178650_194721,194721,SSI,1.0,1,2,0,F,International student
3793,3793,3793,Professor,183871_182536_203106_179512,179512,SMC,0.0,0,3,1,F,Asian / Asian American
3794,3794,3794,Professor,183871_182536_203106_179512,179512,SESU,0.0,0,3,1,F,Asian / Asian American
3795,3795,3795,Professor,183871_182536_203106_179512,179512,SSI,0.0,0,3,1,F,Asian / Asian American
3796,3796,3796,Professor,183871_182536_203106_179512,179512,CRF,0.0,0,3,1,F,Asian / Asian American
3797,3797,3797,Professor,183871_182536_203106_179512,179512,CRF,0.0,0,3,1,F,Asian / Asian American
3798,3798,3798,Professor,183871_182536_203106_179512,179512,SSI,0.0,0,3,1,F,Asian / Asian American
3799,3799,3799,Professor,183871_182536_203106_179512,179512,CRF,0.0,0,3,1,F,Asian / Asian American
3800,3800,3800,Professor,183871_182536_203106_179512,179512,SSI,0.0,0,3,1,F,Asian / Asian American
3801,3801,3801,Professor,183871_182536_203106_179512,179512,SSI,0.0,0,3,1,F,Asian / Asian American
3802,3802,3802,Professor,183871_182536_203106_179512,179512,SSI,0.0,0,3,1,F,Asian / Asian American
3803,3803,3803,Professor,183871_182536_203106_179512,179512,SESU,0.0,0,3,1,F,Asian / Asian American
3804,3804,3804,Professor,183871_182536_203106_179512,179512,SESU,0.0,0,3,1,F,Asian / Asian American
3805,3805,3805,Professor,183871_182536_203106_179512,179512,SESU,0.0,0,3,1,F,Asian / Asian American
3806,3806,3806,Professor,183871_182536_203106_179512,179512,SSI,0.0,0,3,1,F,Asian / Asian American
3807,3807,3807,Professor,183871_182536_203106_179512,179512,SSI,0.0,0,3,1,F,Asian / Asian American
3808,3808,3808,Professor,183871_182536_203106_179512,179512,CE,0.0,0,3,1,F,Asian / Asian American
3809,3809,3809,Professor,183871_182536_203106_179512,179512,SESU,0.0,0,3,1,F,Asian / Asian American
3810,3810,3810,Professor,183871_182536_203106_179512,179512,CE,0.0,0,3,1,F,Asian / Asian American
3811,3811,3811,Professor,183871_182536_203106_179512,179512,CE,0.0,0,3,1,F,Asian / Asian American
3812,3812,3812,Professor,183871_182536_203106_179512,179512,SSI,0.0,0,3,1,F,Asian / Asian American
3813,3813,3813,Professor,183871_182536_203106_179512,179512,SN,0.0,0,3,1,F,Asian / Asian American
3814,3814,3814,Professor,183871_182536_203106_179512,179512,SSI,0.0,0,3,1,F,Asian / Asian American
3815,3815,3815,Professor,183871_182536_203106_179512,179512,CM,0.0,0,3,1,F,Asian / Asian American
3816,3816,3816,Professor,183871_182536_203106_179512,179512,CM,0.0,0,3,1,F,Asian / Asian American
3817,3817,3817,Professor,183871_182536_203106_179512,179512,SESU,0.0,0,3,1,F,Asian / Asian American
3818,3818,3818,Professor,183871_182536_203106_179512,182536,SMC,0.0,0,3,1,M,"White, non-Hispanic"
3819,3819,3819,Professor,183871_182536_203106_179512,182536,CE,0.0,0,3,1,M,"White, non-Hispanic"
3820,3820,3820,Professor,183871_182536_203106_179512,182536,SN,0.0,0,3,1,M,"White, non-Hispanic"
3821,3821,3821,Professor,183871_182536_203106_179512,182536,SSI,0.0,0,3,1,M,"White, non-Hispanic"
